start,end,Location,satisfaction,wait_mins,Gender,age_group,Language,Corruption,cooperative,Experiences or suggestions of citizens,duration_mins
2019-04-08 08:07:28.589000+00:00,2019-04-08 08:11:20.581000+00:00,KCCA (Central Division),1,5,Male,Between 30-50,Luganda,No,Very cooperative,The services are very poor because my brother was hit by a building under construction but the staff just keep on sending us from office to office,3.866533333
2019-04-08 08:11:23.203000+00:00,2019-04-08 08:13:04.748000+00:00,KCCA (Central Division),3,0,Male,Between 30-50,Luganda,No,Very cooperative,I have been told to come back in the evening because the officer supposed to help me get the TIN number isn't in office,1.692416667
2019-04-08 08:13:10.402000+00:00,2019-04-08 08:14:30.125000+00:00,KCCA (Central Division),3,15,Female,Between 30-50,English,No,Neutral,"Though I had to make payment which are out of KCCA offices, I have been helped and I have got the license",1.328716667
2019-04-08 08:14:33.255000+00:00,2019-04-08 08:15:24.438000+00:00,KCCA (Central Division),2,5,Male,Between 30-50,Luganda,No,Neutral,I have got the tax assessment form and it has been a quick process,0.85305
2019-04-08 08:15:34.339000+00:00,2019-04-08 08:18:01.806000+00:00,KCCA (Central Division),5,1,Female,Between 30-50,Luganda,No,Very cooperative,"Am extremely happy with their services. Staff was friendly, plus they worked on me so fast.",2.457783333
2019-04-08 08:18:04.680000+00:00,2019-04-08 08:20:07.228000+00:00,KCCA (Central Division),1,2,Female,Under 30,Luganda,No,Very cooperative,They have now told me to go to post bank that itc is where am supposed to get a bank signature. I don't understand why they have to make us go that way yet everything can be done in one place,2.042466667
2019-04-08 08:20:10.727000+00:00,2019-04-08 08:24:19.210000+00:00,KCCA (Central Division),2,5,Female,Between 30-50,Luganda,No,Very cooperative,These people make wrong entries into te system so you come back the following year and they are telling you that you are providing them with wrong information yet it's their fault that they filled in wrong information,4.141383333
2019-04-08 08:24:46.926000+00:00,2019-04-08 08:26:36.033000+00:00,KCCA (Central Division),4,0,Female,Between 30-50,Luganda,No,Neutral,Her name was wrongly spelt when registering so she had come to make corrections which was successful,1.81845
2019-04-08 08:39:11.804000+00:00,2019-04-08 08:46:26.566000+00:00,KCCA (Central Division),2,2,Male,Between 30-50,English,No,Very cooperative,"I sell one wholesale product in a month, most of my sales are retail. Unfortunately I have been assesed like a wholesaler. The taxes am supposed to pay are much higher than what I can afford. They don't even give you time to explain yourself",7.246033333
2019-04-08 08:46:31.573000+00:00,2019-04-08 08:49:26.714000+00:00,KCCA (Central Division),3,2,Female,Between 30-50,English,No,Very cooperative,"Am not yet done with the whole process. Am now heading to URA to pick another assignment. But here , I have been treated well",2.919016667
2019-04-08 08:49:31.016000+00:00,2019-04-08 08:52:15.894000+00:00,KCCA (Central Division),3,2,Female,Under 30,English,No,Very cooperative,I din't know where the office was until someone directed me to his office.  I wanted a stamp and I was able to get it though it really took long for me to see his office.,2.747966667
2019-04-08 08:52:22.252000+00:00,2019-04-08 08:54:52.218000+00:00,KCCA (Central Division),5,2,Male,Between 30-50,English,No,Very cooperative,"The lady was so welcoming. I was happy that I wasn't charged a penny for my services. In other places , they charge for it but here I was helped freely",2.499433333
2019-04-08 08:54:54.901000+00:00,2019-04-08 08:57:19.042000+00:00,KCCA (Central Division),3,5,Female,Between 30-50,English,No,Very cooperative,I suggest that they put all services in one place because their services are scattered all over kampala. It will be easy for us to access all these services very fast,2.40235
2019-04-08 08:59:06.934000+00:00,2019-04-08 09:00:25.284000+00:00,KCCA (Central Division),3,0,Male,Between 30-50,English,Yes,Neutral,Was able to renew his trading license,1.305833333
2019-04-08 09:02:51.910000+00:00,2019-04-08 09:03:52.608000+00:00,KCCA (Central Division),3,0,Male,Under 30,Luganda,No,Neutral,Was able to get the stamp,1.011633333
2019-04-08 09:17:17.695000+00:00,2019-04-08 09:20:26.128000+00:00,KCCA (Central Division),2,15,Male,Between 30-50,English,No,Very cooperative,I have got what I wanted and I appreciate their help given to me  though I think the KCCA needs to go digital instead of us coming here to make the payments which takes alot of time,3.14055
2019-04-08 09:20:32.816000+00:00,2019-04-08 09:21:37.605000+00:00,KCCA (Central Division),3,10,Male,Between 30-50,Luganda,No,Very cooperative,I have got the tax assessment form and the process has been quite fair,1.079816667
2019-04-08 06:37:16.436000+00:00,2019-04-08 06:42:01.602000+00:00,KCCA (Headquarters),4,10,Male,Between 30-50,English,No,Neutral,The person that worked on him was very approachable and relatable although he was missing some documents so he didn't finalise with the process. He was satisfied with the help given today and hoped they would keep up the great customer-staff relationship.,4.752766667
2019-04-08 06:51:22.571000+00:00,2019-04-08 06:55:54.726000+00:00,KCCA (Headquarters),4,5,Male,Between 30-50,English,No,Neutral,He was partially helped although he said there is a major lag in the services because an item that was to be picked up today wasn't ready and was told to come back next week for it. He however said the staff was in a good mood and very friendly.,4.535916667
2019-04-08 06:55:57.922000+00:00,2019-04-08 07:10:32.164000+00:00,KCCA (Headquarters),3,65,Female,Under 30,English,No,Very cooperative,She came to get some documents from an office. She found the office closed but was told that the staff members were about to come to office. She was made to wait for over an hour for them which was an inconvenience and has made her majorly late for work. She suggested that staff tries to keep time and more prompt for work to avoid inconveniencing citizens.,14.5707
2019-04-08 07:16:37.395000+00:00,2019-04-08 07:31:20.406000+00:00,KCCA (Headquarters),1,15,Female,Between 30-50,English,No,Very cooperative,She came to follow up on her land issues. She hated the code of conduct of one staff members as she was very aggressive towards her and kept hocking the price of her land titles each time she came to the office. She also wasn't transparent towards her because she wanted to gain from her indirectly through the high fees which made her experience at the office bad. She suggested that staff members are driven by integrity other than corruption at work.,14.71685
2019-04-08 07:58:55.410000+00:00,2019-04-08 08:03:47.125000+00:00,KCCA (Headquarters),4,20,Female,Under 30,Luganda,No,Very cooperative,"She liked the service today although the building is too big so offices are identical which made it hard for her to locate the right office she needed. She found it after a hustle and it took long for her to be worked upon. She however liked the customer care as they kept apologizing for keeping her waiting, which made her anger cool. She suggested there being clear directions to offices right from the reception.",4.861916667
2019-04-08 08:04:00.763000+00:00,2019-04-08 08:06:44.277000+00:00,KCCA (Headquarters),5,5,Female,Between 30-50,Luganda,No,Very cooperative,"She said the staff at the office is generally friendly right from the gate as they greeted her with warm smiles, even when she seemed to be lost in the office, she was approached by a staff member that offered to help her. She was very pleased with the service today and had no suggestions to give.",2.725233333
2019-04-11 08:27:27.379000+00:00,2019-04-11 08:28:47.198000+00:00,KCCA (Headquarters),3,20,Female,Under 30,Luganda,No,Uncooperative,Services were okay,1.330316667
2019-04-23 09:59:05.863000+00:00,2019-04-23 10:08:26.441000+00:00,UG Police (Jinja Rd),1,25,Female,Between 30-50,English,No,Very cooperative,"She came to follow up on a case. She was very dissapointed her as the complainant because she was told that the suspect had been given police bond yet they had mutually agreed to take him to court. In her opinion, she thinks the officer was given a bribe to let the suspect free.",9.342966667
2019-04-23 09:19:04.299000+00:00,2019-04-23 09:27:32.492000+00:00,UG Police (Jinja Rd),2,20,Male,Between 30-50,Luganda,No,Uncooperative,He came to follow up on a case and work on getting police bond for the suspect. He said he was here the previous week and the officer that was to work on him wasnt around and it was the same case today. He was very dissapointed because she doesn't pick her calls when called. He said it has been a bad experience for him so far.,8.469883333
2019-04-10 06:05:24.836000+00:00,2019-04-10 06:08:11.336000+00:00,UG Police (Kira Road),4,10,Female,Under 30,Luganda,No,Very cooperative,"Experience was great,she was able to see her suspect",2.775
2019-04-10 06:16:55.309000+00:00,2019-04-10 06:18:05.871000+00:00,UG Police (Kira Road),3,30,Male,Under 30,Luganda,No,Very cooperative,He wasn't able to secure his motorcycle back due to pending settlements with the party he collided with,1.176033333
2019-04-10 06:32:14.953000+00:00,2019-04-10 06:33:36.896000+00:00,UG Police (Kira Road),4,5,Male,Under 30,Luganda,No,Very cooperative,"The process was good, and the officers were very welcoming",1.365716667
2019-04-10 06:51:09.201000+00:00,2019-04-10 06:51:51.490000+00:00,UG Police (Kira Road),3,30,Male,Between 30-50,English,No,Very cooperative,"The DPC took long to come to office, so they had to wait for a very long time",0.704816667
